asset_id,male,female,unknownUsers,percentMale,percentFemale,near_even,total_interactions
3697263,1,0,1,100%,0%,0,2
3697260,0,2,0,0%,100%,0,2
3697236,1,0,1,100%,0%,0,2
3697231,1,0,1,100%,0%,0,2
3697219,0,1,1,0%,100%,0,2
3697218,0,0,2,NaN%,NaN%,0,2
3697217,0,0,2,NaN%,NaN%,0,2
3696765,0,0,2,NaN%,NaN%,0,2
3696755,0,0,2,NaN%,NaN%,0,2
3696729,0,0,2,NaN%,NaN%,0,2
3696710,0,2,0,0%,100%,0,2
3696702,0,1,1,0%,100%,0,2
3696682,0,2,0,0%,100%,0,2
3696665,0,0,2,NaN%,NaN%,0,2
3694988,1,0,1,100%,0%,0,2
3694946,0,0,2,NaN%,NaN%,0,2
3691220,1,0,1,100%,0%,0,2
3687941,0,0,2,NaN%,NaN%,0,2
3681571,0,1,1,0%,100%,0,2
3667631,0,0,2,NaN%,NaN%,0,2
3662501,0,1,1,0%,100%,0,2
3662497,0,0,2,NaN%,NaN%,0,2
3661291,0,0,2,NaN%,NaN%,0,2
3661271,0,0,2,NaN%,NaN%,0,2
3659105,1,0,1,100%,0%,0,2
3658864,0,1,1,0%,100%,0,2
3658846,0,0,2,NaN%,NaN%,0,2
3658754,0,0,2,NaN%,NaN%,0,2
3658752,0,0,2,NaN%,NaN%,0,2
3658666,0,0,2,NaN%,NaN%,0,2
3658665,0,0,2,NaN%,NaN%,0,2
3658652,1,0,1,100%,0%,0,2
3658603,0,0,2,NaN%,NaN%,0,2
3658576,0,1,1,0%,100%,0,2
3658552,0,1,1,0%,100%,0,2
3658544,0,2,0,0%,100%,0,2
3655772,1,0,1,100%,0%,0,2
3654165,0,1,1,0%,100%,0,2
3650451,0,1,1,0%,100%,0,2
3646918,0,0,2,NaN%,NaN%,0,2
3640088,0,0,2,NaN%,NaN%,0,2
3640083,0,0,2,NaN%,NaN%,0,2
3632933,0,2,0,0%,100%,0,2
3632930,0,1,1,0%,100%,0,2
3630910,0,1,1,0%,100%,0,2
3624710,0,2,0,0%,100%,0,2
3623890,0,0,2,NaN%,NaN%,0,2
3623887,0,1,1,0%,100%,0,2
3620980,0,0,2,NaN%,NaN%,0,2
3618195,0,1,1,0%,100%,0,2
3617823,0,1,1,0%,100%,0,2
3617795,1,0,1,100%,0%,0,2
3617793,0,0,2,NaN%,NaN%,0,2
3617784,0,0,2,NaN%,NaN%,0,2
3617775,0,0,2,NaN%,NaN%,0,2
3617758,1,0,1,100%,0%,0,2
3617466,0,1,1,0%,100%,0,2
3617460,1,0,1,100%,0%,0,2
3617450,0,0,2,NaN%,NaN%,0,2
3617419,0,0,2,NaN%,NaN%,0,2
3617417,1,0,1,100%,0%,0,2
3617409,0,1,1,0%,100%,0,2
3617385,1,0,1,100%,0%,0,2
3617377,0,1,1,0%,100%,0,2
3617368,0,0,2,NaN%,NaN%,0,2
3617365,0,0,2,NaN%,NaN%,0,2
3617358,0,1,1,0%,100%,0,2
3616739,1,0,1,100%,0%,0,2
3616738,0,1,1,0%,100%,0,2
3611602,0,0,2,NaN%,NaN%,0,2
3596966,1,0,1,100%,0%,0,2
3596932,1,0,1,100%,0%,0,2
3591945,0,0,2,NaN%,NaN%,0,2
3591928,0,1,1,0%,100%,0,2
3591873,0,0,2,NaN%,NaN%,0,2
3591832,0,1,1,0%,100%,0,2
3591825,0,0,2,NaN%,NaN%,0,2
3575128,0,1,1,0%,100%,0,2
3553095,1,0,1,100%,0%,0,2
3532253,1,0,1,100%,0%,0,2
3532249,1,0,1,100%,0%,0,2
3532247,0,0,2,NaN%,NaN%,0,2
3532231,0,0,2,NaN%,NaN%,0,2
3532120,0,0,2,NaN%,NaN%,0,2
3531579,0,1,1,0%,100%,0,2
3529165,0,0,2,NaN%,NaN%,0,2
3529152,0,1,1,0%,100%,0,2
3529061,0,1,1,0%,100%,0,2
3526489,0,2,0,0%,100%,0,2
3526484,0,1,1,0%,100%,0,2
3526435,0,0,2,NaN%,NaN%,0,2
3526361,0,1,1,0%,100%,0,2
3524749,0,1,1,0%,100%,0,2
3524157,1,0,1,100%,0%,0,2
3524132,0,0,2,NaN%,NaN%,0,2
3524113,1,0,1,100%,0%,0,2
3521357,0,0,2,NaN%,NaN%,0,2
3521350,2,0,0,100%,0%,0,2
3521336,0,0,2,NaN%,NaN%,0,2
3521253,0,0,2,NaN%,NaN%,0,2
3517470,0,0,2,NaN%,NaN%,0,2
3516808,0,1,1,0%,100%,0,2
3516807,0,2,0,0%,100%,0,2
3516801,0,1,1,0%,100%,0,2
3516774,0,1,1,0%,100%,0,2
3516750,0,0,2,NaN%,NaN%,0,2
3516746,0,1,1,0%,100%,0,2
3516725,0,0,2,NaN%,NaN%,0,2
3516717,0,0,2,NaN%,NaN%,0,2
3516712,0,0,2,NaN%,NaN%,0,2
3516704,0,0,2,NaN%,NaN%,0,2
3516703,0,0,2,NaN%,NaN%,0,2
3516700,0,0,2,NaN%,NaN%,0,2
3516607,0,0,2,NaN%,NaN%,0,2
3507749,0,0,2,NaN%,NaN%,0,2
3502786,0,1,1,0%,100%,0,2
3497276,0,0,2,NaN%,NaN%,0,2
3497249,0,2,0,0%,100%,0,2
3497240,1,0,1,100%,0%,0,2
3497208,0,0,2,NaN%,NaN%,0,2
3497181,0,0,2,NaN%,NaN%,0,2
3497171,1,0,1,100%,0%,0,2
3497163,0,1,1,0%,100%,0,2
3495477,1,0,1,100%,0%,0,2
3495463,0,2,0,0%,100%,0,2
3495440,1,0,1,100%,0%,0,2
3495400,0,1,1,0%,100%,0,2
3487408,0,0,2,NaN%,NaN%,0,2
3487399,0,0,2,NaN%,NaN%,0,2
3487310,0,1,1,0%,100%,0,2
3487303,0,2,0,0%,100%,0,2
3487263,0,0,2,NaN%,NaN%,0,2
3486173,0,0,2,NaN%,NaN%,0,2
3486166,0,0,2,NaN%,NaN%,0,2
3486153,0,1,1,0%,100%,0,2
3486132,0,1,1,0%,100%,0,2
3486110,1,0,1,100%,0%,0,2
3486093,1,0,1,100%,0%,0,2
3480900,0,1,1,0%,100%,0,2
3476623,0,0,2,NaN%,NaN%,0,2
3475310,0,1,1,0%,100%,0,2
3475187,0,1,1,0%,100%,0,2
3465954,2,0,0,100%,0%,0,2
3359425,0,1,1,0%,100%,0,2
3359264,0,0,2,NaN%,NaN%,0,2
3359262,1,0,1,100%,0%,0,2
3354900,0,0,2,NaN%,NaN%,0,2
3354871,0,1,1,0%,100%,0,2
3354870,0,1,1,0%,100%,0,2
3354854,2,0,0,100%,0%,0,2
3348519,1,0,1,100%,0%,0,2
3346149,0,0,2,NaN%,NaN%,0,2
3346126,0,1,1,0%,100%,0,2
3346045,0,1,1,0%,100%,0,2
3345709,0,0,2,NaN%,NaN%,0,2
3345678,0,0,2,NaN%,NaN%,0,2
3345677,0,2,0,0%,100%,0,2
3345675,0,0,2,NaN%,NaN%,0,2
3345635,0,0,2,NaN%,NaN%,0,2
3345629,0,1,1,0%,100%,0,2
3345621,0,0,2,NaN%,NaN%,0,2
3345613,0,0,2,NaN%,NaN%,0,2
3345148,0,0,2,NaN%,NaN%,0,2
3279547,0,1,1,0%,100%,0,2
3279470,0,1,1,0%,100%,0,2
3279461,1,0,1,100%,0%,0,2
3279460,0,0,2,NaN%,NaN%,0,2
3277295,1,0,1,100%,0%,0,2
3276917,0,0,2,NaN%,NaN%,0,2
3271814,0,0,2,NaN%,NaN%,0,2
3271595,0,1,1,0%,100%,0,2
3269957,0,1,1,0%,100%,0,2
3269952,0,0,2,NaN%,NaN%,0,2
3269947,0,1,1,0%,100%,0,2
3269490,1,0,1,100%,0%,0,2
3269479,0,1,1,0%,100%,0,2
3269430,1,0,1,100%,0%,0,2
3267298,0,2,0,0%,100%,0,2
3264976,0,0,2,NaN%,NaN%,0,2
3258295,0,1,1,0%,100%,0,2
3258170,0,0,2,NaN%,NaN%,0,2
3258168,0,0,2,NaN%,NaN%,0,2
3257428,0,1,1,0%,100%,0,2
3257421,0,0,2,NaN%,NaN%,0,2
3257409,0,0,2,NaN%,NaN%,0,2
3257397,1,0,1,100%,0%,0,2
3257384,0,0,2,NaN%,NaN%,0,2
3256829,0,1,1,0%,100%,0,2
3256826,0,0,2,NaN%,NaN%,0,2
3254302,1,0,1,100%,0%,0,2
3254298,0,0,2,NaN%,NaN%,0,2
3251403,0,0,2,NaN%,NaN%,0,2
3251342,0,0,2,NaN%,NaN%,0,2
3248016,0,0,2,NaN%,NaN%,0,2
3248010,1,0,1,100%,0%,0,2
3247938,1,0,1,100%,0%,0,2
3247936,0,1,1,0%,100%,0,2
3245102,0,0,2,NaN%,NaN%,0,2
3245100,1,0,1,100%,0%,0,2
3245097,1,0,1,100%,0%,0,2
3237689,0,0,2,NaN%,NaN%,0,2
3232725,0,2,0,0%,100%,0,2
3149306,0,0,2,NaN%,NaN%,0,2
3145304,0,0,2,NaN%,NaN%,0,2
3145303,1,0,1,100%,0%,0,2
3136421,0,0,2,NaN%,NaN%,0,2
3134886,0,1,1,0%,100%,0,2
3125058,1,0,1,100%,0%,0,2
3123024,0,0,2,NaN%,NaN%,0,2
3109207,0,2,0,0%,100%,0,2
3106497,0,0,2,NaN%,NaN%,0,2
3094215,1,0,1,100%,0%,0,2
3073095,0,1,1,0%,100%,0,2
3071074,0,1,1,0%,100%,0,2
3071021,2,0,0,100%,0%,0,2
3071020,1,0,1,100%,0%,0,2
3070156,0,1,1,0%,100%,0,2
3069867,1,0,1,100%,0%,0,2
3069801,0,0,2,NaN%,NaN%,0,2
3069160,1,0,1,100%,0%,0,2
3067235,1,0,1,100%,0%,0,2
3067233,0,0,2,NaN%,NaN%,0,2
3064941,0,0,2,NaN%,NaN%,0,2
3064940,0,0,2,NaN%,NaN%,0,2
3062721,0,0,2,NaN%,NaN%,0,2
3057725,0,0,2,NaN%,NaN%,0,2
3055431,1,0,1,100%,0%,0,2
3052309,1,0,1,100%,0%,0,2
3047610,0,0,2,NaN%,NaN%,0,2
3039623,0,0,2,NaN%,NaN%,0,2
3039602,1,0,1,100%,0%,0,2
3039563,0,2,0,0%,100%,0,2
3039213,1,0,1,100%,0%,0,2
3039202,0,0,2,NaN%,NaN%,0,2
3039200,0,1,1,0%,100%,0,2
3039198,1,0,1,100%,0%,0,2
3039192,0,1,1,0%,100%,0,2
3039185,0,1,1,0%,100%,0,2
3039182,1,0,1,100%,0%,0,2
3039180,0,0,2,NaN%,NaN%,0,2
3039175,0,0,2,NaN%,NaN%,0,2
3039172,1,0,1,100%,0%,0,2
3039168,1,0,1,100%,0%,0,2
3039160,0,1,1,0%,100%,0,2
3039156,1,0,1,100%,0%,0,2
3032718,1,0,1,100%,0%,0,2
3032715,1,0,1,100%,0%,0,2
3032650,0,0,2,NaN%,NaN%,0,2
3029487,0,1,1,0%,100%,0,2
3026534,0,0,2,NaN%,NaN%,0,2
3026532,1,0,1,100%,0%,0,2
3026531,0,0,2,NaN%,NaN%,0,2
3021973,0,0,2,NaN%,NaN%,0,2
3021966,0,0,2,NaN%,NaN%,0,2
3021964,1,0,1,100%,0%,0,2
3021962,1,0,1,100%,0%,0,2
3021950,2,0,0,100%,0%,0,2
3021944,0,0,2,NaN%,NaN%,0,2
3021923,1,0,1,100%,0%,0,2
3021918,0,0,2,NaN%,NaN%,0,2
3012042,0,1,1,0%,100%,0,2
3012041,0,1,1,0%,100%,0,2
3012040,0,2,0,0%,100%,0,2
3012035,0,2,0,0%,100%,0,2
3012033,0,0,2,NaN%,NaN%,0,2
3012016,0,1,1,0%,100%,0,2
3012010,1,0,1,100%,0%,0,2
3012007,0,0,2,NaN%,NaN%,0,2
3012003,2,0,0,100%,0%,0,2
3011999,0,1,1,0%,100%,0,2
3011354,0,0,2,NaN%,NaN%,0,2
3011351,0,1,1,0%,100%,0,2
3011341,0,1,1,0%,100%,0,2
3011334,0,1,1,0%,100%,0,2
3011305,1,0,1,100%,0%,0,2
3011303,0,1,1,0%,100%,0,2
3009301,0,0,2,NaN%,NaN%,0,2
3009296,0,0,2,NaN%,NaN%,0,2
3009288,0,1,1,0%,100%,0,2
3009283,0,0,2,NaN%,NaN%,0,2
3009282,0,0,2,NaN%,NaN%,0,2
3009261,0,1,1,0%,100%,0,2
3009257,0,0,2,NaN%,NaN%,0,2
3009250,0,1,1,0%,100%,0,2
3009240,0,0,2,NaN%,NaN%,0,2
3009224,0,0,2,NaN%,NaN%,0,2
3009223,0,0,2,NaN%,NaN%,0,2
3009213,1,0,1,100%,0%,0,2
3009212,0,0,2,NaN%,NaN%,0,2
3009204,0,1,1,0%,100%,0,2
3009189,0,0,2,NaN%,NaN%,0,2
3009181,0,0,2,NaN%,NaN%,0,2
3008754,0,0,2,NaN%,NaN%,0,2
3008733,0,1,1,0%,100%,0,2
3008729,2,0,0,100%,0%,0,2
3008721,0,0,2,NaN%,NaN%,0,2
3008374,0,0,2,NaN%,NaN%,0,2
3008336,0,0,2,NaN%,NaN%,0,2
3008212,0,0,2,NaN%,NaN%,0,2
2969809,0,1,1,0%,100%,0,2
2969803,0,0,2,NaN%,NaN%,0,2
2969802,1,0,1,100%,0%,0,2
2969801,0,1,1,0%,100%,0,2
2969797,0,0,2,NaN%,NaN%,0,2
2916173,1,0,1,100%,0%,0,2
2914741,0,1,1,0%,100%,0,2
2898996,2,0,0,100%,0%,0,2
2884304,0,1,1,0%,100%,0,2
2881582,0,1,1,0%,100%,0,2
2871846,0,0,2,NaN%,NaN%,0,2
2866862,0,0,2,NaN%,NaN%,0,2
2864245,0,0,2,NaN%,NaN%,0,2
2863084,0,0,2,NaN%,NaN%,0,2
2853068,0,0,2,NaN%,NaN%,0,2
2841457,0,1,1,0%,100%,0,2
2758246,1,0,1,100%,0%,0,2
2757845,0,0,2,NaN%,NaN%,0,2
2757835,0,0,2,NaN%,NaN%,0,2
2754873,0,1,1,0%,100%,0,2
2754872,1,0,1,100%,0%,0,2
2739429,0,0,2,NaN%,NaN%,0,2
2737054,0,0,2,NaN%,NaN%,0,2
2737052,1,0,1,100%,0%,0,2
2737050,2,0,0,100%,0%,0,2
2735804,0,1,1,0%,100%,0,2
2735462,0,0,2,NaN%,NaN%,0,2
2735460,0,0,2,NaN%,NaN%,0,2
2735457,0,0,2,NaN%,NaN%,0,2
2735450,0,0,2,NaN%,NaN%,0,2
2735443,0,0,2,NaN%,NaN%,0,2
2735433,0,1,1,0%,100%,0,2
2735431,0,1,1,0%,100%,0,2
2735428,0,0,2,NaN%,NaN%,0,2
2735427,1,0,1,100%,0%,0,2
2730249,0,1,1,0%,100%,0,2
2729331,0,2,0,0%,100%,0,2
2728847,1,0,1,100%,0%,0,2
2728838,0,1,1,0%,100%,0,2
2728836,0,0,2,NaN%,NaN%,0,2
2727426,1,0,1,100%,0%,0,2
2727425,1,0,1,100%,0%,0,2
2714145,0,0,2,NaN%,NaN%,0,2
2714142,0,1,1,0%,100%,0,2
2708645,0,1,1,0%,100%,0,2
2700125,0,1,1,0%,100%,0,2
2698576,2,0,0,100%,0%,0,2
2698561,0,0,2,NaN%,NaN%,0,2
2698553,0,1,1,0%,100%,0,2
Z194,0,0,1,NaN%,NaN%,0,1
Z124,1,0,0,100%,0%,0,1
Z111,0,0,1,NaN%,NaN%,0,1
Z110,0,0,1,NaN%,NaN%,0,1
Z100,0,1,0,0%,100%,0,1
Frequency_Unicable,0,1,0,0%,100%,0,1
Frequency_TLnovelas,0,0,1,NaN%,NaN%,0,1
Frequency_Televisa_Monterrey,1,0,0,100%,0%,0,1
Frequency_Golden_Multiplex,0,1,0,0%,100%,0,1
Frequency_Golden,0,0,1,NaN%,NaN%,0,1
Frequency_Distrito_Comedia,0,0,1,NaN%,NaN%,0,1
Frequency_Adrenalina,0,1,0,0%,100%,0,1
4301934,0,1,0,0%,100%,0,1
4300094,0,0,1,NaN%,NaN%,0,1
4299984,0,0,1,NaN%,NaN%,0,1
4299972,0,0,1,NaN%,NaN%,0,1
4299460,0,1,0,0%,100%,0,1
4298939,1,0,0,100%,0%,0,1
4298721,0,0,1,NaN%,NaN%,0,1
4298720,0,1,0,0%,100%,0,1
4298422,0,0,1,NaN%,NaN%,0,1
4297636,0,0,1,NaN%,NaN%,0,1
4297263,0,0,1,NaN%,NaN%,0,1
4297261,0,0,1,NaN%,NaN%,0,1
4297250,0,0,1,NaN%,NaN%,0,1
4296235,1,0,0,100%,0%,0,1
4296193,0,0,1,NaN%,NaN%,0,1
4295543,0,0,1,NaN%,NaN%,0,1
4295542,0,1,0,0%,100%,0,1
4295538,0,0,1,NaN%,NaN%,0,1
4295408,0,0,1,NaN%,NaN%,0,1
4295012,0,1,0,0%,100%,0,1
4295006,0,1,0,0%,100%,0,1
4294995,0,1,0,0%,100%,0,1
4294993,0,1,0,0%,100%,0,1
4294541,0,1,0,0%,100%,0,1
4292011,0,0,1,NaN%,NaN%,0,1
4292009,0,0,1,NaN%,NaN%,0,1
4292002,0,0,1,NaN%,NaN%,0,1
4292000,0,0,1,NaN%,NaN%,0,1
4291999,0,0,1,NaN%,NaN%,0,1
4291998,0,0,1,NaN%,NaN%,0,1
4291991,0,0,1,NaN%,NaN%,0,1
4291917,0,0,1,NaN%,NaN%,0,1
4290348,0,1,0,0%,100%,0,1
4290152,0,0,1,NaN%,NaN%,0,1
4290103,0,0,1,NaN%,NaN%,0,1
4288394,0,1,0,0%,100%,0,1
4287593,0,0,1,NaN%,NaN%,0,1
4287434,0,0,1,NaN%,NaN%,0,1
4287195,0,0,1,NaN%,NaN%,0,1
4285639,0,0,1,NaN%,NaN%,0,1
4285437,1,0,0,100%,0%,0,1
4285431,0,0,1,NaN%,NaN%,0,1
4284701,0,0,1,NaN%,NaN%,0,1
4284266,0,0,1,NaN%,NaN%,0,1
4283734,0,0,1,NaN%,NaN%,0,1
4283231,0,0,1,NaN%,NaN%,0,1
4282793,0,0,1,NaN%,NaN%,0,1
4282791,0,1,0,0%,100%,0,1
4282615,0,1,0,0%,100%,0,1
4282279,0,0,1,NaN%,NaN%,0,1
4282267,0,1,0,0%,100%,0,1
4282266,1,0,0,100%,0%,0,1
4282258,0,0,1,NaN%,NaN%,0,1
4281066,0,0,1,NaN%,NaN%,0,1
4280722,0,0,1,NaN%,NaN%,0,1
4280291,1,0,0,100%,0%,0,1
4280286,0,0,1,NaN%,NaN%,0,1
4280262,0,0,1,NaN%,NaN%,0,1
4280260,0,1,0,0%,100%,0,1
4280258,0,1,0,0%,100%,0,1
4280248,0,0,1,NaN%,NaN%,0,1
4280247,0,0,1,NaN%,NaN%,0,1
4280226,0,0,1,NaN%,NaN%,0,1
4280224,0,1,0,0%,100%,0,1
4280219,0,1,0,0%,100%,0,1
4280216,0,0,1,NaN%,NaN%,0,1
4280198,0,0,1,NaN%,NaN%,0,1
4280197,0,1,0,0%,100%,0,1
4280196,0,0,1,NaN%,NaN%,0,1
4280187,0,1,0,0%,100%,0,1
4280174,0,0,1,NaN%,NaN%,0,1
4280172,0,0,1,NaN%,NaN%,0,1
4280170,0,0,1,NaN%,NaN%,0,1
4280164,0,0,1,NaN%,NaN%,0,1
4280161,0,0,1,NaN%,NaN%,0,1
4280153,1,0,0,100%,0%,0,1
4280151,0,1,0,0%,100%,0,1
4280150,0,0,1,NaN%,NaN%,0,1
4280081,0,0,1,NaN%,NaN%,0,1
4279606,0,1,0,0%,100%,0,1
4278657,0,0,1,NaN%,NaN%,0,1
4278263,1,0,0,100%,0%,0,1
4278157,0,0,1,NaN%,NaN%,0,1
4277228,0,1,0,0%,100%,0,1
4277109,0,0,1,NaN%,NaN%,0,1
4276996,0,0,1,NaN%,NaN%,0,1
4276987,0,0,1,NaN%,NaN%,0,1
4276975,0,0,1,NaN%,NaN%,0,1
4276971,0,0,1,NaN%,NaN%,0,1
4276967,0,0,1,NaN%,NaN%,0,1
4276966,0,0,1,NaN%,NaN%,0,1
4276965,0,0,1,NaN%,NaN%,0,1
4276960,0,0,1,NaN%,NaN%,0,1
4276959,0,0,1,NaN%,NaN%,0,1
4276952,0,0,1,NaN%,NaN%,0,1
4276944,0,0,1,NaN%,NaN%,0,1
4276942,0,0,1,NaN%,NaN%,0,1
4276940,0,0,1,NaN%,NaN%,0,1
4276936,0,0,1,NaN%,NaN%,0,1
4276934,0,0,1,NaN%,NaN%,0,1
4276921,0,1,0,0%,100%,0,1
4276913,1,0,0,100%,0%,0,1
4276911,0,0,1,NaN%,NaN%,0,1
4276907,0,0,1,NaN%,NaN%,0,1
4276906,0,0,1,NaN%,NaN%,0,1
4276904,1,0,0,100%,0%,0,1
4276902,0,0,1,NaN%,NaN%,0,1
4276901,0,0,1,NaN%,NaN%,0,1
4276899,0,0,1,NaN%,NaN%,0,1
4276897,1,0,0,100%,0%,0,1
4276894,1,0,0,100%,0%,0,1
4276893,0,0,1,NaN%,NaN%,0,1
4276890,0,0,1,NaN%,NaN%,0,1
4274946,1,0,0,100%,0%,0,1
4274941,1,0,0,100%,0%,0,1
4274929,0,0,1,NaN%,NaN%,0,1
4274927,0,0,1,NaN%,NaN%,0,1
4274926,0,0,1,NaN%,NaN%,0,1
4274925,0,0,1,NaN%,NaN%,0,1
4274788,0,0,1,NaN%,NaN%,0,1
4274685,0,0,1,NaN%,NaN%,0,1
4274511,0,0,1,NaN%,NaN%,0,1
4274500,0,0,1,NaN%,NaN%,0,1
4274217,0,0,1,NaN%,NaN%,0,1
4274213,1,0,0,100%,0%,0,1
4274211,1,0,0,100%,0%,0,1
4274210,0,0,1,NaN%,NaN%,0,1
4274095,0,0,1,NaN%,NaN%,0,1
4273863,1,0,0,100%,0%,0,1
4273856,0,0,1,NaN%,NaN%,0,1
4273794,1,0,0,100%,0%,0,1
4273788,0,0,1,NaN%,NaN%,0,1
4273559,1,0,0,100%,0%,0,1
4273557,0,0,1,NaN%,NaN%,0,1
4273553,0,0,1,NaN%,NaN%,0,1
4273552,0,1,0,0%,100%,0,1
4273533,0,0,1,NaN%,NaN%,0,1
4273489,1,0,0,100%,0%,0,1
4273466,0,0,1,NaN%,NaN%,0,1
4273415,0,0,1,NaN%,NaN%,0,1
4273398,0,1,0,0%,100%,0,1
4273308,1,0,0,100%,0%,0,1
4273267,0,0,1,NaN%,NaN%,0,1
4273261,1,0,0,100%,0%,0,1
4273260,0,1,0,0%,100%,0,1
4272926,1,0,0,100%,0%,0,1
4272650,0,0,1,NaN%,NaN%,0,1
4272622,0,0,1,NaN%,NaN%,0,1
4272565,0,0,1,NaN%,NaN%,0,1
4272495,1,0,0,100%,0%,0,1
4272494,0,1,0,0%,100%,0,1
4272328,0,0,1,NaN%,NaN%,0,1
4271820,0,0,1,NaN%,NaN%,0,1
4271819,0,1,0,0%,100%,0,1
4271818,0,0,1,NaN%,NaN%,0,1
4271817,0,0,1,NaN%,NaN%,0,1
4271809,0,0,1,NaN%,NaN%,0,1
4271804,0,0,1,NaN%,NaN%,0,1
4271801,1,0,0,100%,0%,0,1
4271791,0,0,1,NaN%,NaN%,0,1
4271789,0,0,1,NaN%,NaN%,0,1
4271768,0,1,0,0%,100%,0,1
4271756,1,0,0,100%,0%,0,1
4271732,0,0,1,NaN%,NaN%,0,1
4271731,1,0,0,100%,0%,0,1
4271414,0,0,1,NaN%,NaN%,0,1
4270682,0,0,1,NaN%,NaN%,0,1
4270523,0,0,1,NaN%,NaN%,0,1
4270518,0,0,1,NaN%,NaN%,0,1
4270501,0,0,1,NaN%,NaN%,0,1
4270499,0,0,1,NaN%,NaN%,0,1
4270498,1,0,0,100%,0%,0,1
4270497,0,0,1,NaN%,NaN%,0,1
4270433,1,0,0,100%,0%,0,1
4270339,0,0,1,NaN%,NaN%,0,1
4269405,0,0,1,NaN%,NaN%,0,1
4269314,0,1,0,0%,100%,0,1
4268738,0,0,1,NaN%,NaN%,0,1
4267943,0,1,0,0%,100%,0,1
4267568,1,0,0,100%,0%,0,1
4267482,0,0,1,NaN%,NaN%,0,1
4267481,0,0,1,NaN%,NaN%,0,1
4267480,0,0,1,NaN%,NaN%,0,1
4267472,0,0,1,NaN%,NaN%,0,1
4267431,0,0,1,NaN%,NaN%,0,1
4267408,0,0,1,NaN%,NaN%,0,1
4267142,1,0,0,100%,0%,0,1
4267057,0,1,0,0%,100%,0,1
4267055,0,0,1,NaN%,NaN%,0,1
4267051,0,0,1,NaN%,NaN%,0,1
4266502,0,0,1,NaN%,NaN%,0,1
4266500,0,1,0,0%,100%,0,1
4266495,0,0,1,NaN%,NaN%,0,1
4266494,0,0,1,NaN%,NaN%,0,1
4266486,0,0,1,NaN%,NaN%,0,1
4266482,0,0,1,NaN%,NaN%,0,1
4266480,0,1,0,0%,100%,0,1
4266479,1,0,0,100%,0%,0,1
4266475,0,0,1,NaN%,NaN%,0,1
4266474,0,0,1,NaN%,NaN%,0,1
4266473,0,0,1,NaN%,NaN%,0,1
4266471,0,0,1,NaN%,NaN%,0,1
4266469,1,0,0,100%,0%,0,1
4266467,0,0,1,NaN%,NaN%,0,1
4266464,0,0,1,NaN%,NaN%,0,1
4266458,0,1,0,0%,100%,0,1
4266456,1,0,0,100%,0%,0,1
4266454,0,0,1,NaN%,NaN%,0,1
4266452,0,0,1,NaN%,NaN%,0,1
4266451,0,0,1,NaN%,NaN%,0,1
4266450,0,0,1,NaN%,NaN%,0,1
4266449,0,1,0,0%,100%,0,1
4266447,0,0,1,NaN%,NaN%,0,1
4266445,1,0,0,100%,0%,0,1
4266444,0,0,1,NaN%,NaN%,0,1
4266443,0,1,0,0%,100%,0,1
4266441,0,0,1,NaN%,NaN%,0,1
4266437,0,0,1,NaN%,NaN%,0,1
4266429,0,0,1,NaN%,NaN%,0,1
4266426,0,0,1,NaN%,NaN%,0,1
4266423,0,1,0,0%,100%,0,1
4266421,1,0,0,100%,0%,0,1
4266419,0,1,0,0%,100%,0,1
4266417,1,0,0,100%,0%,0,1
4266415,0,0,1,NaN%,NaN%,0,1
4266414,1,0,0,100%,0%,0,1
4266413,0,0,1,NaN%,NaN%,0,1
4266407,0,1,0,0%,100%,0,1
4266400,0,0,1,NaN%,NaN%,0,1
4266398,0,0,1,NaN%,NaN%,0,1
4266389,1,0,0,100%,0%,0,1
4266386,0,0,1,NaN%,NaN%,0,1
4266385,1,0,0,100%,0%,0,1
4266380,0,0,1,NaN%,NaN%,0,1
4266375,1,0,0,100%,0%,0,1
4266373,0,0,1,NaN%,NaN%,0,1
4266369,0,1,0,0%,100%,0,1
4266358,0,0,1,NaN%,NaN%,0,1
4266356,0,0,1,NaN%,NaN%,0,1
4266349,0,0,1,NaN%,NaN%,0,1
4266346,0,1,0,0%,100%,0,1
4266343,0,0,1,NaN%,NaN%,0,1
4266342,0,0,1,NaN%,NaN%,0,1
4266334,0,0,1,NaN%,NaN%,0,1
4266329,0,0,1,NaN%,NaN%,0,1
4266325,0,0,1,NaN%,NaN%,0,1
4266323,1,0,0,100%,0%,0,1
4266311,0,0,1,NaN%,NaN%,0,1
4266301,0,0,1,NaN%,NaN%,0,1
4266295,0,1,0,0%,100%,0,1
4266294,0,0,1,NaN%,NaN%,0,1
4266292,0,1,0,0%,100%,0,1
4266288,0,0,1,NaN%,NaN%,0,1
4266287,0,0,1,NaN%,NaN%,0,1
4266285,1,0,0,100%,0%,0,1
4266284,0,0,1,NaN%,NaN%,0,1
4266281,0,0,1,NaN%,NaN%,0,1
4266278,0,0,1,NaN%,NaN%,0,1
4266275,0,0,1,NaN%,NaN%,0,1
4266273,0,0,1,NaN%,NaN%,0,1
4266269,1,0,0,100%,0%,0,1
4266251,1,0,0,100%,0%,0,1
4266242,1,0,0,100%,0%,0,1
4266207,0,0,1,NaN%,NaN%,0,1
4266175,1,0,0,100%,0%,0,1
4266171,0,0,1,NaN%,NaN%,0,1
4266141,0,0,1,NaN%,NaN%,0,1
4266137,0,0,1,NaN%,NaN%,0,1
